Location,Month,Prices
"Vancouver, British Columbia",Mar-16,84.7
"Vancouver, British Columbia",Apr-16,85.3
"Vancouver, British Columbia",May-16,94.5
"Vancouver, British Columbia",Jun-16,105
"Vancouver, British Columbia",Jul-16,108.1
"Vancouver, British Columbia",Aug-16,103
"Vancouver, British Columbia",Sep-16,104.1
"Vancouver, British Columbia",Oct-16,108.8
"Vancouver, British Columbia",Nov-16,106.7
"Vancouver, British Columbia",Dec-16,110.5
"Vancouver, British Columbia",Jan-17,110.7
"Vancouver, British Columbia",Feb-17,109.3
"Vancouver, British Columbia",Mar-17,106.5
"Vancouver, British Columbia",Apr-17,111.6
"Vancouver, British Columbia",May-17,105.2
"Vancouver, British Columbia",Jun-17,104.1
"Vancouver, British Columbia",Jul-17,101.8
"Vancouver, British Columbia",Aug-17,102
"Vancouver, British Columbia",Sep-17,112
"Vancouver, British Columbia",Oct-17,114.2
"Vancouver, British Columbia",Nov-17,119.9
"Vancouver, British Columbia",Dec-17,118.3
"Vancouver, British Columbia",Jan-18,120.3
"Vancouver, British Columbia",Feb-18,120
"Vancouver, British Columbia",Mar-18,124.5
"Vancouver, British Columbia",Apr-18,132.3
"Vancouver, British Columbia",May-18,133.5
"Vancouver, British Columbia",Jun-18,136.7
"Vancouver, British Columbia",Jul-18,130.1
"Vancouver, British Columbia",Aug-18,128.7
"Vancouver, British Columbia",Sep-18,134.1
"Vancouver, British Columbia",Oct-18,136.6
"Vancouver, British Columbia",Nov-18,137.4
"Vancouver, British Columbia",Dec-18,125.2
"Vancouver, British Columbia",Jan-19,119.7
"Vancouver, British Columbia",Feb-19,123.3
"Vancouver, British Columbia",Mar-19,125.4
"Vancouver, British Columbia",Apr-19,127
"Vancouver, British Columbia",May-19,128.6
"Vancouver, British Columbia",Jun-19,118.7
"Vancouver, British Columbia",Jul-19,120.3
"Vancouver, British Columbia",Aug-19,118.2
"Vancouver, British Columbia",Sep-19,123.8
"Vancouver, British Columbia",Oct-19,127.3
"Vancouver, British Columbia",Nov-19,133.5
"Vancouver, British Columbia",Dec-19,122.8
"Vancouver, British Columbia",Jan-20,124.3
"Vancouver, British Columbia",Feb-20,115.5
"Vancouver, British Columbia",Mar-20,102.6
"Vancouver, British Columbia",Apr-20,95
"Vancouver, British Columbia",May-20,84.1
"Vancouver, British Columbia",Jun-20,93.1
"Vancouver, British Columbia",Jul-20,95.5
"Vancouver, British Columbia",Aug-20,97.1
"Vancouver, British Columbia",Sep-20,94.4
"Vancouver, British Columbia",Oct-20,96.3
"Vancouver, British Columbia",Nov-20,104.7
"Vancouver, British Columbia",Dec-20,102.3
"Vancouver, British Columbia",Jan-21,112.4
"Vancouver, British Columbia",Feb-21,114.6
"Vancouver, British Columbia",Mar-21,123.8
"Vancouver, British Columbia",Apr-21,123.5
"Vancouver, British Columbia",May-21,128.4
"Vancouver, British Columbia",Jun-21,133.1
"Vancouver, British Columbia",Jul-21,135.2
"Vancouver, British Columbia",Aug-21,136.5
"Vancouver, British Columbia",Sep-21,140.9
"Vancouver, British Columbia",Oct-21,148.6
"Vancouver, British Columbia",Nov-21,149.1
"Vancouver, British Columbia",Dec-21,146.6
"Vancouver, British Columbia",Jan-22,165
"Vancouver, British Columbia",Feb-22,167.9
"Vancouver, British Columbia",Mar-22,218.8
"Vancouver, British Columbia",Apr-22,190.4
"Vancouver, British Columbia",May-22,211.8
"Vancouver, British Columbia",Jun-22,235.5
"Vancouver, British Columbia",Jul-22,208.4
"Vancouver, British Columbia",Aug-22,175.1
"Vancouver, British Columbia",Sep-22,192.6
"Vancouver, British Columbia",Oct-22,229.8
"Vancouver, British Columbia",Nov-22,217.1
"Vancouver, British Columbia",Dec-22,164.8
"Vancouver, British Columbia",Jan-23,181.8
"Vancouver, British Columbia",Feb-23,182.2
"Vancouver, British Columbia",Mar-23,174.7
"Vancouver, British Columbia",Apr-23,173.4
"Vancouver, British Columbia",May-23,166.3
"Vancouver, British Columbia",Jun-23,168.9
"Vancouver, British Columbia",Jul-23,170.7
"Vancouver, British Columbia",Aug-23,199.3
"Vancouver, British Columbia",Sep-23,212.2
"Vancouver, British Columbia",Oct-23,193
"Vancouver, British Columbia",Nov-23,185.6
"Vancouver, British Columbia",Dec-23,181.3
"Vancouver, British Columbia",Jan-24,165
"Vancouver, British Columbia",Feb-24,169.2
"Vancouver, British Columbia",Mar-24,166.5
,,
"Victoria, British Columbia",Jan-90,29.2
"Victoria, British Columbia",Feb-90,31.2
"Victoria, British Columbia",Mar-90,31.2
"Victoria, British Columbia",Apr-90,31.3
"Victoria, British Columbia",May-90,32.3
"Victoria, British Columbia",Jun-90,32.3
"Victoria, British Columbia",Jul-90,32.3
"Victoria, British Columbia",Aug-90,32.3
"Victoria, British Columbia",Sep-90,32.7
"Victoria, British Columbia",Oct-90,37.5
"Victoria, British Columbia",Nov-90,39.9
"Victoria, British Columbia",Dec-90,39.9
"Victoria, British Columbia",Jan-91,42.6
"Victoria, British Columbia",Feb-91,42.6
"Victoria, British Columbia",Mar-91,40.1
"Victoria, British Columbia",Apr-91,40.1
"Victoria, British Columbia",May-91,39.3
"Victoria, British Columbia",Jun-91,39.3
"Victoria, British Columbia",Jul-91,39.3
"Victoria, British Columbia",Aug-91,39.3
"Victoria, British Columbia",Sep-91,38.4
"Victoria, British Columbia",Oct-91,38.7
"Victoria, British Columbia",Nov-91,38.7
"Victoria, British Columbia",Dec-91,38.7
"Victoria, British Columbia",Jan-92,38.7
"Victoria, British Columbia",Feb-92,38.7
"Victoria, British Columbia",Mar-92,38.7
"Victoria, British Columbia",Apr-92,38.7
"Victoria, British Columbia",May-92,38.9
"Victoria, British Columbia",Jun-92,38.9
"Victoria, British Columbia",Jul-92,38.9
"Victoria, British Columbia",Aug-92,38.9
"Victoria, British Columbia",Sep-92,39.5
"Victoria, British Columbia",Oct-92,39.5
"Victoria, British Columbia",Nov-92,39.5
"Victoria, British Columbia",Dec-92,39.5
"Victoria, British Columbia",Jan-93,39.5
"Victoria, British Columbia",Feb-93,39.5
"Victoria, British Columbia",Mar-93,39.5
"Victoria, British Columbia",Apr-93,39.5
"Victoria, British Columbia",May-93,39.5
"Victoria, British Columbia",Jun-93,39.5
"Victoria, British Columbia",Jul-93,39.5
"Victoria, British Columbia",Aug-93,39.5
"Victoria, British Columbia",Sep-93,39.5
"Victoria, British Columbia",Oct-93,39.5
"Victoria, British Columbia",Nov-93,39.5
"Victoria, British Columbia",Dec-93,39.5
"Victoria, British Columbia",Jan-94,39.5
"Victoria, British Columbia",Feb-94,39.5
"Victoria, British Columbia",Mar-94,39.5
"Victoria, British Columbia",Apr-94,39.5
"Victoria, British Columbia",May-94,39.7
"Victoria, British Columbia",Jun-94,39.7
"Victoria, British Columbia",Jul-94,39.7
"Victoria, British Columbia",Aug-94,39.7
"Victoria, British Columbia",Sep-94,39.6
"Victoria, British Columbia",Oct-94,39.5
"Victoria, British Columbia",Nov-94,39.5
"Victoria, British Columbia",Dec-94,39.5
"Victoria, British Columbia",Jan-95,39.5
"Victoria, British Columbia",Feb-95,39.5
"Victoria, British Columbia",Mar-95,39.5
"Victoria, British Columbia",Apr-95,39.8
"Victoria, British Columbia",May-95,39.8
"Victoria, British Columbia",Jun-95,39.8
"Victoria, British Columbia",Jul-95,39.8
"Victoria, British Columbia",Aug-95,39.8
"Victoria, British Columbia",Sep-95,39.4
"Victoria, British Columbia",Oct-95,39.5
"Victoria, British Columbia",Nov-95,39.5
"Victoria, British Columbia",Dec-95,39.5
"Victoria, British Columbia",Jan-96,39.5
"Victoria, British Columbia",Feb-96,39.5
"Victoria, British Columbia",Mar-96,39.8
"Victoria, British Columbia",Apr-96,40.2
"Victoria, British Columbia",May-96,40.2
"Victoria, British Columbia",Jun-96,40.2
"Victoria, British Columbia",Jul-96,40.2
"Victoria, British Columbia",Aug-96,40.2
"Victoria, British Columbia",Sep-96,39.8
"Victoria, British Columbia",Oct-96,40.9
"Victoria, British Columbia",Nov-96,42.7
"Victoria, British Columbia",Dec-96,42.7
"Victoria, British Columbia",Jan-97,43.4
"Victoria, British Columbia",Feb-97,44.8
"Victoria, British Columbia",Mar-97,44.8
"Victoria, British Columbia",Apr-97,44.8
"Victoria, British Columbia",May-97,44.8
"Victoria, British Columbia",Jun-97,44.8
"Victoria, British Columbia",Jul-97,44.8
"Victoria, British Columbia",Aug-97,44.8
"Victoria, British Columbia",Sep-97,42.7
"Victoria, British Columbia",Oct-97,42.7
"Victoria, British Columbia",Nov-97,43.8
"Victoria, British Columbia",Dec-97,43.8
"Victoria, British Columbia",Jan-98,43.4
"Victoria, British Columbia",Feb-98,42.8
"Victoria, British Columbia",Mar-98,43.8
"Victoria, British Columbia",Apr-98,40.2
"Victoria, British Columbia",May-98,39.7
"Victoria, British Columbia",Jun-98,39.7
"Victoria, British Columbia",Jul-98,39.7
"Victoria, British Columbia",Aug-98,39.7
"Victoria, British Columbia",Sep-98,39.6
"Victoria, British Columbia",Oct-98,41
"Victoria, British Columbia",Nov-98,39.5
"Victoria, British Columbia",Dec-98,39.5
"Victoria, British Columbia",Jan-99,39.5
"Victoria, British Columbia",Feb-99,39.5
"Victoria, British Columbia",Mar-99,38.8
"Victoria, British Columbia",Apr-99,42.3
"Victoria, British Columbia",May-99,42.3
"Victoria, British Columbia",Jun-99,42.3
"Victoria, British Columbia",Jul-99,42.3
"Victoria, British Columbia",Aug-99,42.3
"Victoria, British Columbia",Sep-99,42.3
"Victoria, British Columbia",Oct-99,45.9
"Victoria, British Columbia",Nov-99,47.3
"Victoria, British Columbia",Dec-99,49.8
"Victoria, British Columbia",Jan-00,49.1
"Victoria, British Columbia",Feb-00,52
"Victoria, British Columbia",Mar-00,57
"Victoria, British Columbia",Apr-00,57.3
"Victoria, British Columbia",May-00,56.6
"Victoria, British Columbia",Jun-00,56.6
"Victoria, British Columbia",Jul-00,56.6
"Victoria, British Columbia",Aug-00,56.6
"Victoria, British Columbia",Sep-00,61.2
"Victoria, British Columbia",Oct-00,63.4
"Victoria, British Columbia",Nov-00,63.4
"Victoria, British Columbia",Dec-00,65.2
"Victoria, British Columbia",Jan-01,64.8
"Victoria, British Columbia",Feb-01,60.5
"Victoria, British Columbia",Mar-01,59.1
"Victoria, British Columbia",Apr-01,57.7
"Victoria, British Columbia",May-01,57.3
"Victoria, British Columbia",Jun-01,57.3
"Victoria, British Columbia",Jul-01,57.3
"Victoria, British Columbia",Aug-01,57.3
"Victoria, British Columbia",Sep-01,58.9
"Victoria, British Columbia",Oct-01,57.1
"Victoria, British Columbia",Nov-01,55.9
"Victoria, British Columbia",Dec-01,52.4
"Victoria, British Columbia",Jan-02,50.7
"Victoria, British Columbia",Feb-02,49.1
"Victoria, British Columbia",Mar-02,49.8
"Victoria, British Columbia",Apr-02,53
"Victoria, British Columbia",May-02,53.7
"Victoria, British Columbia",Jun-02,53.7
"Victoria, British Columbia",Jul-02,53.7
"Victoria, British Columbia",Aug-02,53.7
"Victoria, British Columbia",Sep-02,54.6
"Victoria, British Columbia",Oct-02,56.6
"Victoria, British Columbia",Nov-02,57.7
"Victoria, British Columbia",Dec-02,57
"Victoria, British Columbia",Jan-03,58.9
"Victoria, British Columbia",Feb-03,60.9
"Victoria, British Columbia",Mar-03,74.6
"Victoria, British Columbia",Apr-03,70.5
"Victoria, British Columbia",May-03,63.3
"Victoria, British Columbia",Jun-03,63.3
"Victoria, British Columbia",Jul-03,63.3
"Victoria, British Columbia",Aug-03,63.3
"Victoria, British Columbia",Sep-03,62.2
"Victoria, British Columbia",Oct-03,57.3
"Victoria, British Columbia",Nov-03,57.3
"Victoria, British Columbia",Dec-03,59.8
"Victoria, British Columbia",Jan-04,62.7
"Victoria, British Columbia",Feb-04,64.1
"Victoria, British Columbia",Mar-04,69.4
"Victoria, British Columbia",Apr-04,68
"Victoria, British Columbia",May-04,73.3
"Victoria, British Columbia",Jun-04,73.3
"Victoria, British Columbia",Jul-04,73.3
"Victoria, British Columbia",Aug-04,73.3
"Victoria, British Columbia",Sep-04,73.1
"Victoria, British Columbia",Oct-04,78.4
"Victoria, British Columbia",Nov-04,80.9
"Victoria, British Columbia",Dec-04,77.3
"Victoria, British Columbia",Jan-05,76
"Victoria, British Columbia",Feb-05,81.6
"Victoria, British Columbia",Mar-05,89.4
"Victoria, British Columbia",Apr-05,88.2
"Victoria, British Columbia",May-05,88.6
"Victoria, British Columbia",Jun-05,88.6
"Victoria, British Columbia",Jul-05,88.6
"Victoria, British Columbia",Aug-05,88.6
"Victoria, British Columbia",Sep-05,98
"Victoria, British Columbia",Oct-05,105.4
"Victoria, British Columbia",Nov-05,101.5
"Victoria, British Columbia",Dec-05,94.8
"Victoria, British Columbia",Jan-06,91.7
"Victoria, British Columbia",Feb-06,89.7
"Victoria, British Columbia",Mar-06,91.5
"Victoria, British Columbia",Apr-06,93.8
"Victoria, British Columbia",May-06,100.2
"Victoria, British Columbia",Jun-06,100.2
"Victoria, British Columbia",Jul-06,99.3
"Victoria, British Columbia",Aug-06,99.3
"Victoria, British Columbia",Sep-06,102.2
"Victoria, British Columbia",Oct-06,85.6
"Victoria, British Columbia",Nov-06,87.1
"Victoria, British Columbia",Dec-06,88.3
"Victoria, British Columbia",Jan-07,99.9
"Victoria, British Columbia",Feb-07,95.4
"Victoria, British Columbia",Mar-07,95.5
"Victoria, British Columbia",Apr-07,98.1
"Victoria, British Columbia",May-07,97.5
"Victoria, British Columbia",Jun-07,97.5
"Victoria, British Columbia",Jul-07,97.5
"Victoria, British Columbia",Aug-07,97.5
"Victoria, British Columbia",Sep-07,98.3
"Victoria, British Columbia",Oct-07,102.8
"Victoria, British Columbia",Nov-07,107
"Victoria, British Columbia",Dec-07,111.6
"Victoria, British Columbia",Jan-08,109.5
"Victoria, British Columbia",Feb-08,109.5
"Victoria, British Columbia",Mar-08,120.3
"Victoria, British Columbia",Apr-08,128.1
"Victoria, British Columbia",May-08,135.2
"Victoria, British Columbia",Jun-08,135.2
"Victoria, British Columbia",Jul-08,137.9
"Victoria, British Columbia",Aug-08,137.9
"Victoria, British Columbia",Sep-08,140.7
"Victoria, British Columbia",Oct-08,132.9
"Victoria, British Columbia",Nov-08,123.4
"Victoria, British Columbia",Dec-08,105.5
"Victoria, British Columbia",Jan-09,92
"Victoria, British Columbia",Feb-09,90.9
"Victoria, British Columbia",Mar-09,80.7
"Victoria, British Columbia",Apr-09,91.1
"Victoria, British Columbia",May-09,92.5
"Victoria, British Columbia",Jun-09,92.5
"Victoria, British Columbia",Jul-09,93.9
"Victoria, British Columbia",Aug-09,93.9
"Victoria, British Columbia",Sep-09,96.6
"Victoria, British Columbia",Oct-09,94.3
"Victoria, British Columbia",Nov-09,99
"Victoria, British Columbia",Dec-09,100.6
"Victoria, British Columbia",Jan-10,102.5
"Victoria, British Columbia",Feb-10,103.2
"Victoria, British Columbia",Mar-10,107.8
"Victoria, British Columbia",Apr-10,109.6
"Victoria, British Columbia",May-10,108.1
"Victoria, British Columbia",Jun-10,108.1
"Victoria, British Columbia",Jul-10,109.1
"Victoria, British Columbia",Aug-10,109.1
"Victoria, British Columbia",Sep-10,107.7
"Victoria, British Columbia",Oct-10,110.6
"Victoria, British Columbia",Nov-10,112.9
"Victoria, British Columbia",Dec-10,114.3
"Victoria, British Columbia",Jan-11,114.3
"Victoria, British Columbia",Feb-11,116.2
"Victoria, British Columbia",Mar-11,127.3
"Victoria, British Columbia",Apr-11,133.2
"Victoria, British Columbia",May-11,132.9
"Victoria, British Columbia",Jun-11,132.9
"Victoria, British Columbia",Jul-11,134.2
"Victoria, British Columbia",Aug-11,134.2
"Victoria, British Columbia",Sep-11,131.9
"Victoria, British Columbia",Oct-11,132.6
"Victoria, British Columbia",Nov-11,134.2
"Victoria, British Columbia",Dec-11,133
"Victoria, British Columbia",Jan-12,132.8
"Victoria, British Columbia",Feb-12,130.7
"Victoria, British Columbia",Mar-12,141.5
"Victoria, British Columbia",Apr-12,142.2
"Victoria, British Columbia",May-12,139.4
"Victoria, British Columbia",Jun-12,139.4
"Victoria, British Columbia",Jul-12,140.8
"Victoria, British Columbia",Aug-12,140.8
"Victoria, British Columbia",Sep-12,128.7
"Victoria, British Columbia",Oct-12,128
"Victoria, British Columbia",Nov-12,128.3
"Victoria, British Columbia",Dec-12,129.4
"Victoria, British Columbia",Jan-13,130.8
"Victoria, British Columbia",Feb-13,135.3
"Victoria, British Columbia",Mar-13,136.7
"Victoria, British Columbia",Apr-13,136.6
"Victoria, British Columbia",May-13,133.8
"Victoria, British Columbia",Jun-13,135.9
"Victoria, British Columbia",Jul-13,134.8
"Victoria, British Columbia",Aug-13,133.1
"Victoria, British Columbia",Sep-13,132
"Victoria, British Columbia",Oct-13,131.3
"Victoria, British Columbia",Nov-13,132.7
"Victoria, British Columbia",Dec-13,134.8
"Victoria, British Columbia",Jan-14,135.9
"Victoria, British Columbia",Feb-14,142
"Victoria, British Columbia",Mar-14,143.2
"Victoria, British Columbia",Apr-14,143.6
"Victoria, British Columbia",May-14,144.3
"Victoria, British Columbia",Jun-14,141.8
"Victoria, British Columbia",Jul-14,142.5
"Victoria, British Columbia",Aug-14,143.6
"Victoria, British Columbia",Sep-14,140.8
"Victoria, British Columbia",Oct-14,138
"Victoria, British Columbia",Nov-14,134.8
"Victoria, British Columbia",Dec-14,134.7
"Victoria, British Columbia",Jan-15,125
"Victoria, British Columbia",Feb-15,118.7
"Victoria, British Columbia",Mar-15,120.4
"Victoria, British Columbia",Apr-15,118.9
"Victoria, British Columbia",May-15,120.3
"Victoria, British Columbia",Jun-15,120.8
"Victoria, British Columbia",Jul-15,121.5
"Victoria, British Columbia",Aug-15,121.8
"Victoria, British Columbia",Sep-15,115.5
"Victoria, British Columbia",Oct-15,113.1
"Victoria, British Columbia",Nov-15,113.2
"Victoria, British Columbia",Dec-15,109.2
"Victoria, British Columbia",Jan-16,103.9
"Victoria, British Columbia",Feb-16,101.1
"Victoria, British Columbia",Mar-16,102.1
"Victoria, British Columbia",Apr-16,104.2
"Victoria, British Columbia",May-16,104.2
"Victoria, British Columbia",Jun-16,106.7
"Victoria, British Columbia",Jul-16,106.7
"Victoria, British Columbia",Aug-16,106.7
"Victoria, British Columbia",Sep-16,106.7
"Victoria, British Columbia",Oct-16,110.1
"Victoria, British Columbia",Nov-16,113.1
"Victoria, British Columbia",Dec-16,115.5
"Victoria, British Columbia",Jan-17,119.7
"Victoria, British Columbia",Feb-17,120.1
"Victoria, British Columbia",Mar-17,120.1
"Victoria, British Columbia",Apr-17,119.4
"Victoria, British Columbia",May-17,119.4
"Victoria, British Columbia",Jun-17,119.4
"Victoria, British Columbia",Jul-17,118.3
"Victoria, British Columbia",Aug-17,117.9
"Victoria, British Columbia",Sep-17,119.1
"Victoria, British Columbia",Oct-17,122
"Victoria, British Columbia",Nov-17,127
"Victoria, British Columbia",Dec-17,131.6
"Victoria, British Columbia",Jan-18,131.2
"Victoria, British Columbia",Feb-18,128
"Victoria, British Columbia",Mar-18,135.1
"Victoria, British Columbia",Apr-18,138.9
"Victoria, British Columbia",May-18,141.3
"Victoria, British Columbia",Jun-18,146.4
"Victoria, British Columbia",Jul-18,138.6
"Victoria, British Columbia",Aug-18,142.1
"Victoria, British Columbia",Sep-18,143.4
"Victoria, British Columbia",Oct-18,144.8
"Victoria, British Columbia",Nov-18,147.3
"Victoria, British Columbia",Dec-18,140.4
"Victoria, British Columbia",Jan-19,138.6
"Victoria, British Columbia",Feb-19,141.1
"Victoria, British Columbia",Mar-19,141.3
"Victoria, British Columbia",Apr-19,142.8
"Victoria, British Columbia",May-19,145.9
"Victoria, British Columbia",Jun-19,144.2
"Victoria, British Columbia",Jul-19,140.7
"Victoria, British Columbia",Aug-19,143.6
"Victoria, British Columbia",Sep-19,138.9
"Victoria, British Columbia",Oct-19,141.9
"Victoria, British Columbia",Nov-19,146.3
"Victoria, British Columbia",Dec-19,144.9
"Victoria, British Columbia",Jan-20,144
"Victoria, British Columbia",Feb-20,142.1
"Victoria, British Columbia",Mar-20,129.3
"Victoria, British Columbia",Apr-20,124
"Victoria, British Columbia",May-20,111.9
"Victoria, British Columbia",Jun-20,117
"Victoria, British Columbia",Jul-20,123
"Victoria, British Columbia",Aug-20,120.1
"Victoria, British Columbia",Sep-20,117.6
"Victoria, British Columbia",Oct-20,118.6
"Victoria, British Columbia",Nov-20,123.1
"Victoria, British Columbia",Dec-20,126.6
"Victoria, British Columbia",Jan-21,129.8
"Victoria, British Columbia",Feb-21,133.7
"Victoria, British Columbia",Mar-21,134.2
"Victoria, British Columbia",Apr-21,134.2
"Victoria, British Columbia",May-21,147.2
"Victoria, British Columbia",Jun-21,146.5
"Victoria, British Columbia",Jul-21,149.3
"Victoria, British Columbia",Aug-21,151.4
"Victoria, British Columbia",Sep-21,151
"Victoria, British Columbia",Oct-21,160.2
"Victoria, British Columbia",Nov-21,160.2
"Victoria, British Columbia",Dec-21,160.4
"Victoria, British Columbia",Jan-22,176.7
"Victoria, British Columbia",Feb-22,183.1
"Victoria, British Columbia",Mar-22,214.7
"Victoria, British Columbia",Apr-22,209.7
"Victoria, British Columbia",May-22,224.8
"Victoria, British Columbia",Jun-22,242.7
"Victoria, British Columbia",Jul-22,227.6
"Victoria, British Columbia",Aug-22,197.5
"Victoria, British Columbia",Sep-22,223.2
"Victoria, British Columbia",Oct-22,235.9
"Victoria, British Columbia",Nov-22,240
"Victoria, British Columbia",Dec-22,198.4
"Victoria, British Columbia",Jan-23,206
"Victoria, British Columbia",Feb-23,201.2
"Victoria, British Columbia",Mar-23,202.6
"Victoria, British Columbia",Apr-23,198.7
"Victoria, British Columbia",May-23,188
"Victoria, British Columbia",Jun-23,181.1
"Victoria, British Columbia",Jul-23,187.2
"Victoria, British Columbia",Aug-23,190.8
"Victoria, British Columbia",Sep-23,216.3
"Victoria, British Columbia",Oct-23,213.3
"Victoria, British Columbia",Nov-23,212
"Victoria, British Columbia",Dec-23,195.4
"Victoria, British Columbia",Jan-24,193.8
"Victoria, British Columbia",Feb-24,193.7
"Victoria, British Columbia",Mar-24,193.4
,,
"Whitehorse, Yukon",Jan-90,38.9
"Whitehorse, Yukon",Feb-90,38.7
"Whitehorse, Yukon",Mar-90,38.9
"Whitehorse, Yukon",Apr-90,39.2
"Whitehorse, Yukon",May-90,39.2
"Whitehorse, Yukon",Jun-90,39.2
"Whitehorse, Yukon",Jul-90,39.2
"Whitehorse, Yukon",Aug-90,39.2
"Whitehorse, Yukon",Sep-90,41
"Whitehorse, Yukon",Oct-90,47.8
"Whitehorse, Yukon",Nov-90,48.7
"Whitehorse, Yukon",Dec-90,50.4
"Whitehorse, Yukon",Jan-91,53.9
"Whitehorse, Yukon",Feb-91,52.5
"Whitehorse, Yukon",Mar-91,49.2
"Whitehorse, Yukon",Apr-91,43.5
"Whitehorse, Yukon",May-91,42.8
"Whitehorse, Yukon",Jun-91,42.8
"Whitehorse, Yukon",Jul-91,42.8
"Whitehorse, Yukon",Aug-91,42.8
"Whitehorse, Yukon",Sep-91,43
"Whitehorse, Yukon",Oct-91,42.7
"Whitehorse, Yukon",Nov-91,41.9
"Whitehorse, Yukon",Dec-91,41.9
"Whitehorse, Yukon",Jan-92,42.3
"Whitehorse, Yukon",Feb-92,40.5
"Whitehorse, Yukon",Mar-92,41.3
"Whitehorse, Yukon",Apr-92,41.3
"Whitehorse, Yukon",May-92,41.7
"Whitehorse, Yukon",Jun-92,41.7
"Whitehorse, Yukon",Jul-92,41.7
"Whitehorse, Yukon",Aug-92,41.7
"Whitehorse, Yukon",Sep-92,42.3
"Whitehorse, Yukon",Oct-92,42.3
"Whitehorse, Yukon",Nov-92,42.3
"Whitehorse, Yukon",Dec-92,42.3
"Whitehorse, Yukon",Jan-93,42.3
"Whitehorse, Yukon",Feb-93,42.5
"Whitehorse, Yukon",Mar-93,42.5
"Whitehorse, Yukon",Apr-93,42.5
"Whitehorse, Yukon",May-93,42.5
"Whitehorse, Yukon",Jun-93,42.5
"Whitehorse, Yukon",Jul-93,42.5
"Whitehorse, Yukon",Aug-93,42.5
"Whitehorse, Yukon",Sep-93,42.5
"Whitehorse, Yukon",Oct-93,42.5
"Whitehorse, Yukon",Nov-93,42.5
"Whitehorse, Yukon",Dec-93,42.5
"Whitehorse, Yukon",Jan-94,42.5
"Whitehorse, Yukon",Feb-94,42.1
"Whitehorse, Yukon",Mar-94,42.1
"Whitehorse, Yukon",Apr-94,42.1
"Whitehorse, Yukon",May-94,42.1
"Whitehorse, Yukon",Jun-94,42.1
"Whitehorse, Yukon",Jul-94,42.1
"Whitehorse, Yukon",Aug-94,42.1
"Whitehorse, Yukon",Sep-94,43.5
"Whitehorse, Yukon",Oct-94,43.1
"Whitehorse, Yukon",Nov-94,43.1
"Whitehorse, Yukon",Dec-94,42.7
"Whitehorse, Yukon",Jan-95,42.3
"Whitehorse, Yukon",Feb-95,42.1
"Whitehorse, Yukon",Mar-95,42.5
"Whitehorse, Yukon",Apr-95,42.1
"Whitehorse, Yukon",May-95,41.8
"Whitehorse, Yukon",Jun-95,41.8
"Whitehorse, Yukon",Jul-95,41.8
"Whitehorse, Yukon",Aug-95,41.8
"Whitehorse, Yukon",Sep-95,41.7
"Whitehorse, Yukon",Oct-95,41.7
"Whitehorse, Yukon",Nov-95,41.6
"Whitehorse, Yukon",Dec-95,41.6
"Whitehorse, Yukon",Jan-96,41.6
"Whitehorse, Yukon",Feb-96,41.6
"Whitehorse, Yukon",Mar-96,41.7
"Whitehorse, Yukon",Apr-96,41.7
"Whitehorse, Yukon",May-96,43.7
"Whitehorse, Yukon",Jun-96,43.7
"Whitehorse, Yukon",Jul-96,43.7
"Whitehorse, Yukon",Aug-96,43.7
"Whitehorse, Yukon",Sep-96,44.4
"Whitehorse, Yukon",Oct-96,44.6
"Whitehorse, Yukon",Nov-96,44.7
"Whitehorse, Yukon",Dec-96,44.7
"Whitehorse, Yukon",Jan-97,44.7
"Whitehorse, Yukon",Feb-97,45.4
"Whitehorse, Yukon",Mar-97,46.5
"Whitehorse, Yukon",Apr-97,45.5
"Whitehorse, Yukon",May-97,46.5
"Whitehorse, Yukon",Jun-97,46.5
"Whitehorse, Yukon",Jul-97,46.5
"Whitehorse, Yukon",Aug-97,46.5
"Whitehorse, Yukon",Sep-97,47.1
"Whitehorse, Yukon",Oct-97,45.1
"Whitehorse, Yukon",Nov-97,45.3
"Whitehorse, Yukon",Dec-97,46.8
"Whitehorse, Yukon",Jan-98,46.9
"Whitehorse, Yukon",Feb-98,45.9
"Whitehorse, Yukon",Mar-98,44
"Whitehorse, Yukon",Apr-98,42.9
"Whitehorse, Yukon",May-98,42.8
"Whitehorse, Yukon",Jun-98,42.8
"Whitehorse, Yukon",Jul-98,42.8
"Whitehorse, Yukon",Aug-98,40.1
"Whitehorse, Yukon",Sep-98,40.1
"Whitehorse, Yukon",Oct-98,40.1
"Whitehorse, Yukon",Nov-98,40.1
"Whitehorse, Yukon",Dec-98,40.1
"Whitehorse, Yukon",Jan-99,40.1
"Whitehorse, Yukon",Feb-99,40.1
"Whitehorse, Yukon",Mar-99,39.7
"Whitehorse, Yukon",Apr-99,41.2
"Whitehorse, Yukon",May-99,40.8
"Whitehorse, Yukon",Jun-99,40.8
"Whitehorse, Yukon",Jul-99,40.8
"Whitehorse, Yukon",Aug-99,42
"Whitehorse, Yukon",Sep-99,42
"Whitehorse, Yukon",Oct-99,43
"Whitehorse, Yukon",Nov-99,43.2
"Whitehorse, Yukon",Dec-99,45.6
"Whitehorse, Yukon",Jan-00,47.4
"Whitehorse, Yukon",Feb-00,52
"Whitehorse, Yukon",Mar-00,53
"Whitehorse, Yukon",Apr-00,54.7
"Whitehorse, Yukon",May-00,55.5
"Whitehorse, Yukon",Jun-00,55.5
