Location,Month,Prices
"Victoria, British Columbia",May-93,58.6
"Victoria, British Columbia",Jun-93,59.7
"Victoria, British Columbia",Jul-93,56.1
"Victoria, British Columbia",Aug-93,58.3
"Victoria, British Columbia",Sep-93,60.7
"Victoria, British Columbia",Oct-93,58.5
"Victoria, British Columbia",Nov-93,58.4
"Victoria, British Columbia",Dec-93,57.2
"Victoria, British Columbia",Jan-94,56.9
"Victoria, British Columbia",Feb-94,54.9
"Victoria, British Columbia",Mar-94,56
"Victoria, British Columbia",Apr-94,59.8
"Victoria, British Columbia",May-94,61.8
"Victoria, British Columbia",Jun-94,60.1
"Victoria, British Columbia",Jul-94,63.9
"Victoria, British Columbia",Aug-94,61.9
"Victoria, British Columbia",Sep-94,60.8
"Victoria, British Columbia",Oct-94,65
"Victoria, British Columbia",Nov-94,65.1
"Victoria, British Columbia",Dec-94,62.1
"Victoria, British Columbia",Jan-95,59
"Victoria, British Columbia",Feb-95,60
"Victoria, British Columbia",Mar-95,60.4
"Victoria, British Columbia",Apr-95,64.7
"Victoria, British Columbia",May-95,65.9
"Victoria, British Columbia",Jun-95,65.2
"Victoria, British Columbia",Jul-95,66
"Victoria, British Columbia",Aug-95,65.9
"Victoria, British Columbia",Sep-95,65.9
"Victoria, British Columbia",Oct-95,65.9
"Victoria, British Columbia",Nov-95,65.9
"Victoria, British Columbia",Dec-95,66
"Victoria, British Columbia",Jan-96,64.5
"Victoria, British Columbia",Feb-96,64.3
"Victoria, British Columbia",Mar-96,64
"Victoria, British Columbia",Apr-96,68.1
"Victoria, British Columbia",May-96,71.3
"Victoria, British Columbia",Jun-96,71
"Victoria, British Columbia",Jul-96,69.3
"Victoria, British Columbia",Aug-96,65.4
"Victoria, British Columbia",Sep-96,69
"Victoria, British Columbia",Oct-96,69
"Victoria, British Columbia",Nov-96,67.4
"Victoria, British Columbia",Dec-96,64.4
"Victoria, British Columbia",Jan-97,58.3
"Victoria, British Columbia",Feb-97,60.7
"Victoria, British Columbia",Mar-97,60.2
"Victoria, British Columbia",Apr-97,59.8
"Victoria, British Columbia",May-97,59.9
"Victoria, British Columbia",Jun-97,59.3
"Victoria, British Columbia",Jul-97,57.5
"Victoria, British Columbia",Aug-97,60.8
"Victoria, British Columbia",Sep-97,63.2
"Victoria, British Columbia",Oct-97,63.2
"Victoria, British Columbia",Nov-97,60.2
"Victoria, British Columbia",Dec-97,57.4
"Victoria, British Columbia",Jan-98,63.2
"Victoria, British Columbia",Feb-98,62.3
"Victoria, British Columbia",Mar-98,58.3
"Victoria, British Columbia",Apr-98,62.5
"Victoria, British Columbia",May-98,64.8
"Victoria, British Columbia",Jun-98,62.8
"Victoria, British Columbia",Jul-98,62.3
"Victoria, British Columbia",Aug-98,63.2
"Victoria, British Columbia",Sep-98,63.6
"Victoria, British Columbia",Oct-98,63.9
"Victoria, British Columbia",Nov-98,64
"Victoria, British Columbia",Dec-98,62.5
"Victoria, British Columbia",Jan-99,60.2
"Victoria, British Columbia",Feb-99,60.2
"Victoria, British Columbia",Mar-99,61.2
"Victoria, British Columbia",Apr-99,69.1
"Victoria, British Columbia",May-99,70.1
"Victoria, British Columbia",Jun-99,70.4
"Victoria, British Columbia",Jul-99,73.1
"Victoria, British Columbia",Aug-99,73
"Victoria, British Columbia",Sep-99,75.2
"Victoria, British Columbia",Oct-99,75.2
"Victoria, British Columbia",Nov-99,73.9
"Victoria, British Columbia",Dec-99,73.3
"Victoria, British Columbia",Jan-00,74.9
"Victoria, British Columbia",Feb-00,75.2
"Victoria, British Columbia",Mar-00,81.7
"Victoria, British Columbia",Apr-00,81.2
"Victoria, British Columbia",May-00,80.3
"Victoria, British Columbia",Jun-00,82.4
"Victoria, British Columbia",Jul-00,86.9
"Victoria, British Columbia",Aug-00,87.2
"Victoria, British Columbia",Sep-00,90.1
"Victoria, British Columbia",Oct-00,90.6
"Victoria, British Columbia",Nov-00,90.4
"Victoria, British Columbia",Dec-00,87
"Victoria, British Columbia",Jan-01,84.8
"Victoria, British Columbia",Feb-01,84.4
"Victoria, British Columbia",Mar-01,83.4
"Victoria, British Columbia",Apr-01,83.5
"Victoria, British Columbia",May-01,87
"Victoria, British Columbia",Jun-01,92.9
"Victoria, British Columbia",Jul-01,83.8
"Victoria, British Columbia",Aug-01,82.4
"Victoria, British Columbia",Sep-01,92.4
"Victoria, British Columbia",Oct-01,87.6
"Victoria, British Columbia",Nov-01,77.8
"Victoria, British Columbia",Dec-01,72.4
"Victoria, British Columbia",Jan-02,73.9
"Victoria, British Columbia",Feb-02,74.4
"Victoria, British Columbia",Mar-02,79.7
"Victoria, British Columbia",Apr-02,86
"Victoria, British Columbia",May-02,86.1
"Victoria, British Columbia",Jun-02,86.7
"Victoria, British Columbia",Jul-02,88.5
"Victoria, British Columbia",Aug-02,88.5
"Victoria, British Columbia",Sep-02,88.6
"Victoria, British Columbia",Oct-02,88.5
"Victoria, British Columbia",Nov-02,88.2
"Victoria, British Columbia",Dec-02,85.9
"Victoria, British Columbia",Jan-03,87.7
"Victoria, British Columbia",Feb-03,94.2
"Victoria, British Columbia",Mar-03,101.2
"Victoria, British Columbia",Apr-03,94.8
"Victoria, British Columbia",May-03,90.9
"Victoria, British Columbia",Jun-03,90.8
"Victoria, British Columbia",Jul-03,90.8
"Victoria, British Columbia",Aug-03,97.2
"Victoria, British Columbia",Sep-03,95.9
"Victoria, British Columbia",Oct-03,88.7
"Victoria, British Columbia",Nov-03,88
"Victoria, British Columbia",Dec-03,85.8
"Victoria, British Columbia",Jan-04,88.2
"Victoria, British Columbia",Feb-04,91
"Victoria, British Columbia",Mar-04,96
"Victoria, British Columbia",Apr-04,99.4
"Victoria, British Columbia",May-04,108.3
"Victoria, British Columbia",Jun-04,108.2
"Victoria, British Columbia",Jul-04,105
"Victoria, British Columbia",Aug-04,105
"Victoria, British Columbia",Sep-04,105
"Victoria, British Columbia",Oct-04,105
"Victoria, British Columbia",Nov-04,103.5
"Victoria, British Columbia",Dec-04,97.6
"Victoria, British Columbia",Jan-05,94.2
"Victoria, British Columbia",Feb-05,99.4
"Victoria, British Columbia",Mar-05,103.8
"Victoria, British Columbia",Apr-05,112.4
"Victoria, British Columbia",May-05,111.3
"Victoria, British Columbia",Jun-05,108.5
"Victoria, British Columbia",Jul-05,112.4
"Victoria, British Columbia",Aug-05,118.7
"Victoria, British Columbia",Sep-05,127
"Victoria, British Columbia",Oct-05,120
"Victoria, British Columbia",Nov-05,110.1
"Victoria, British Columbia",Dec-05,103.3
"Victoria, British Columbia",Jan-06,105.7
"Victoria, British Columbia",Feb-06,104.7
"Victoria, British Columbia",Mar-06,109.2
"Victoria, British Columbia",Apr-06,123.5
"Victoria, British Columbia",May-06,129.3
"Victoria, British Columbia",Jun-06,127.7
"Victoria, British Columbia",Jul-06,126.2
"Victoria, British Columbia",Aug-06,129
"Victoria, British Columbia",Sep-06,111.5
"Victoria, British Columbia",Oct-06,109.3
"Victoria, British Columbia",Nov-06,108.5
"Victoria, British Columbia",Dec-06,112
"Victoria, British Columbia",Jan-07,114.3
"Victoria, British Columbia",Feb-07,109
"Victoria, British Columbia",Mar-07,117.9
"Victoria, British Columbia",Apr-07,127.9
"Victoria, British Columbia",May-07,133.7
"Victoria, British Columbia",Jun-07,123.8
"Victoria, British Columbia",Jul-07,122.7
"Victoria, British Columbia",Aug-07,118.1
"Victoria, British Columbia",Sep-07,119
"Victoria, British Columbia",Oct-07,113.2
"Victoria, British Columbia",Nov-07,115.5
"Victoria, British Columbia",Dec-07,118.7
"Victoria, British Columbia",Jan-08,118.8
"Victoria, British Columbia",Feb-08,120.8
"Victoria, British Columbia",Mar-08,127.3
"Victoria, British Columbia",Apr-08,134
"Victoria, British Columbia",May-08,145.6
"Victoria, British Columbia",Jun-08,155.3
"Victoria, British Columbia",Jul-08,162.8
"Victoria, British Columbia",Aug-08,154.3
"Victoria, British Columbia",Sep-08,150.6
"Victoria, British Columbia",Oct-08,135.7
"Victoria, British Columbia",Nov-08,112
"Victoria, British Columbia",Dec-08,97.5
"Victoria, British Columbia",Jan-09,103.6
"Victoria, British Columbia",Feb-09,108.2
"Victoria, British Columbia",Mar-09,109
"Victoria, British Columbia",Apr-09,111.3
"Victoria, British Columbia",May-09,117.7
"Victoria, British Columbia",Jun-09,119.9
"Victoria, British Columbia",Jul-09,118.3
"Victoria, British Columbia",Aug-09,119.4
"Victoria, British Columbia",Sep-09,121.9
"Victoria, British Columbia",Oct-09,114.8
"Victoria, British Columbia",Nov-09,118.7
"Victoria, British Columbia",Dec-09,117.4
"Victoria, British Columbia",Jan-10,117.3
"Victoria, British Columbia",Feb-10,115.9
"Victoria, British Columbia",Mar-10,118.7
"Victoria, British Columbia",Apr-10,119.6
"Victoria, British Columbia",May-10,123.2
"Victoria, British Columbia",Jun-10,124.3
"Victoria, British Columbia",Jul-10,125.6
"Victoria, British Columbia",Aug-10,125.7
"Victoria, British Columbia",Sep-10,125.8
"Victoria, British Columbia",Oct-10,124.1
"Victoria, British Columbia",Nov-10,126.6
"Victoria, British Columbia",Dec-10,127.1
"Victoria, British Columbia",Jan-11,128.5
"Victoria, British Columbia",Feb-11,130.8
"Victoria, British Columbia",Mar-11,139
"Victoria, British Columbia",Apr-11,144.4
"Victoria, British Columbia",May-11,145.6
"Victoria, British Columbia",Jun-11,139.8
"Victoria, British Columbia",Jul-11,138
"Victoria, British Columbia",Aug-11,137.3
"Victoria, British Columbia",Sep-11,142.4
"Victoria, British Columbia",Oct-11,139.7
"Victoria, British Columbia",Nov-11,134.4
"Victoria, British Columbia",Dec-11,126.7
"Victoria, British Columbia",Jan-12,130.8
"Victoria, British Columbia",Feb-12,128.4
"Victoria, British Columbia",Mar-12,142.6
"Victoria, British Columbia",Apr-12,145
"Victoria, British Columbia",May-12,146.1
"Victoria, British Columbia",Jun-12,144.8
"Victoria, British Columbia",Jul-12,138.7
"Victoria, British Columbia",Aug-12,140.7
"Victoria, British Columbia",Sep-12,139.2
"Victoria, British Columbia",Oct-12,141.1
"Victoria, British Columbia",Nov-12,128.7
"Victoria, British Columbia",Dec-12,128.1
"Victoria, British Columbia",Jan-13,129.4
"Victoria, British Columbia",Feb-13,138
"Victoria, British Columbia",Mar-13,138.4
"Victoria, British Columbia",Apr-13,140.6
"Victoria, British Columbia",May-13,147.2
"Victoria, British Columbia",Jun-13,149.9
"Victoria, British Columbia",Jul-13,152.6
"Victoria, British Columbia",Aug-13,150.3
"Victoria, British Columbia",Sep-13,147.8
"Victoria, British Columbia",Oct-13,140
"Victoria, British Columbia",Nov-13,133.9
"Victoria, British Columbia",Dec-13,131.7
"Victoria, British Columbia",Jan-14,132.9
"Victoria, British Columbia",Feb-14,134.3
"Victoria, British Columbia",Mar-14,142.5
"Victoria, British Columbia",Apr-14,151
"Victoria, British Columbia",May-14,153.9
"Victoria, British Columbia",Jun-14,153.7
"Victoria, British Columbia",Jul-14,151.2
"Victoria, British Columbia",Aug-14,146.2
"Victoria, British Columbia",Sep-14,145.3
"Victoria, British Columbia",Oct-14,135.4
"Victoria, British Columbia",Nov-14,127.7
"Victoria, British Columbia",Dec-14,123.6
"Victoria, British Columbia",Jan-15,114.2
"Victoria, British Columbia",Feb-15,117.2
"Victoria, British Columbia",Mar-15,135.8
"Victoria, British Columbia",Apr-15,133.7
"Victoria, British Columbia",May-15,140.1
"Victoria, British Columbia",Jun-15,142.3
"Victoria, British Columbia",Jul-15,143.7
"Victoria, British Columbia",Aug-15,140.7
"Victoria, British Columbia",Sep-15,128.9
"Victoria, British Columbia",Oct-15,125.2
"Victoria, British Columbia",Nov-15,132.8
"Victoria, British Columbia",Dec-15,130.4
"Victoria, British Columbia",Jan-16,120.1
"Victoria, British Columbia",Feb-16,114.8
"Victoria, British Columbia",Mar-16,123
"Victoria, British Columbia",Apr-16,122.6
"Victoria, British Columbia",May-16,126
"Victoria, British Columbia",Jun-16,131.7
"Victoria, British Columbia",Jul-16,131.4
"Victoria, British Columbia",Aug-16,130.6
"Victoria, British Columbia",Sep-16,136.2
"Victoria, British Columbia",Oct-16,137.7
"Victoria, British Columbia",Nov-16,138.7
"Victoria, British Columbia",Dec-16,133.1
"Victoria, British Columbia",Jan-17,139.4
"Victoria, British Columbia",Feb-17,133.9
"Victoria, British Columbia",Mar-17,142.8
"Victoria, British Columbia",Apr-17,147.1
"Victoria, British Columbia",May-17,143.8
"Victoria, British Columbia",Jun-17,142.7
"Victoria, British Columbia",Jul-17,140
"Victoria, British Columbia",Aug-17,144.8
"Victoria, British Columbia",Sep-17,146.7
"Victoria, British Columbia",Oct-17,145
"Victoria, British Columbia",Nov-17,151.1
"Victoria, British Columbia",Dec-17,145.6
"Victoria, British Columbia",Jan-18,147
"Victoria, British Columbia",Feb-18,152.5
"Victoria, British Columbia",Mar-18,161.4
"Victoria, British Columbia",Apr-18,165.4
"Victoria, British Columbia",May-18,172.3
"Victoria, British Columbia",Jun-18,168.6
"Victoria, British Columbia",Jul-18,168.5
"Victoria, British Columbia",Aug-18,163.2
"Victoria, British Columbia",Sep-18,161.5
"Victoria, British Columbia",Oct-18,167.1
"Victoria, British Columbia",Nov-18,156.9
"Victoria, British Columbia",Dec-18,151.2
"Victoria, British Columbia",Jan-19,148.9
"Victoria, British Columbia",Feb-19,145.3
"Victoria, British Columbia",Mar-19,156.1
"Victoria, British Columbia",Apr-19,176.1
"Victoria, British Columbia",May-19,179.9
"Victoria, British Columbia",Jun-19,165.2
"Victoria, British Columbia",Jul-19,160.9
"Victoria, British Columbia",Aug-19,154.7
"Victoria, British Columbia",Sep-19,160.5
"Victoria, British Columbia",Oct-19,169.4
"Victoria, British Columbia",Nov-19,158.4
"Victoria, British Columbia",Dec-19,151.9
"Victoria, British Columbia",Jan-20,159.2
"Victoria, British Columbia",Feb-20,162.7
"Victoria, British Columbia",Mar-20,146.1
"Victoria, British Columbia",Apr-20,119
"Victoria, British Columbia",May-20,127.5
"Victoria, British Columbia",Jun-20,142.7
"Victoria, British Columbia",Jul-20,149.4
"Victoria, British Columbia",Aug-20,147.5
"Victoria, British Columbia",Sep-20,144.5
"Victoria, British Columbia",Oct-20,141.1
"Victoria, British Columbia",Nov-20,139.4
"Victoria, British Columbia",Dec-20,140
"Victoria, British Columbia",Jan-21,147.9
"Victoria, British Columbia",Feb-21,157.6
"Victoria, British Columbia",Mar-21,168.1
"Victoria, British Columbia",Apr-21,168.3
"Victoria, British Columbia",May-21,174.2
"Victoria, British Columbia",Jun-21,175.2
"Victoria, British Columbia",Jul-21,187.1
"Victoria, British Columbia",Aug-21,183.1
"Victoria, British Columbia",Sep-21,176.3
"Victoria, British Columbia",Oct-21,180.9
"Victoria, British Columbia",Nov-21,179.2
"Victoria, British Columbia",Dec-21,173.9
"Victoria, British Columbia",Jan-22,186.1
"Victoria, British Columbia",Feb-22,191.6
"Victoria, British Columbia",Mar-22,218.1
"Victoria, British Columbia",Apr-22,215.6
"Victoria, British Columbia",May-22,239
"Victoria, British Columbia",Jun-22,246.8
"Victoria, British Columbia",Jul-22,224.5
"Victoria, British Columbia",Aug-22,210.6
"Victoria, British Columbia",Sep-22,218.2
"Victoria, British Columbia",Oct-22,233.4
"Victoria, British Columbia",Nov-22,207.5
"Victoria, British Columbia",Dec-22,182.1
"Victoria, British Columbia",Jan-23,195.2
"Victoria, British Columbia",Feb-23,201.2
"Victoria, British Columbia",Mar-23,203.4
"Victoria, British Columbia",Apr-23,207.4
"Victoria, British Columbia",May-23,207.6
"Victoria, British Columbia",Jun-23,219.7
"Victoria, British Columbia",Jul-23,217.9
"Victoria, British Columbia",Aug-23,221.9
"Victoria, British Columbia",Sep-23,224
"Victoria, British Columbia",Oct-23,216.9
"Victoria, British Columbia",Nov-23,202.8
"Victoria, British Columbia",Dec-23,194.4
"Victoria, British Columbia",Jan-24,184.2
"Victoria, British Columbia",Feb-24,193
"Victoria, British Columbia",Mar-24,214.3
,,
"Whitehorse, Yukon",Jan-90,61.9
"Whitehorse, Yukon",Feb-90,62.6
"Whitehorse, Yukon",Mar-90,63.2
"Whitehorse, Yukon",Apr-90,63.8
"Whitehorse, Yukon",May-90,62.1
"Whitehorse, Yukon",Jun-90,63.4
"Whitehorse, Yukon",Jul-90,63.4
"Whitehorse, Yukon",Aug-90,62.7
"Whitehorse, Yukon",Sep-90,63.4
"Whitehorse, Yukon",Oct-90,67
"Whitehorse, Yukon",Nov-90,70
"Whitehorse, Yukon",Dec-90,70.8
"Whitehorse, Yukon",Jan-91,74.4
"Whitehorse, Yukon",Feb-91,73.2
"Whitehorse, Yukon",Mar-91,68.3
"Whitehorse, Yukon",Apr-91,66.2
"Whitehorse, Yukon",May-91,65
"Whitehorse, Yukon",Jun-91,64.9
"Whitehorse, Yukon",Jul-91,64.9
"Whitehorse, Yukon",Aug-91,64.7
"Whitehorse, Yukon",Sep-91,64.7
"Whitehorse, Yukon",Oct-91,64.7
"Whitehorse, Yukon",Nov-91,64.7
"Whitehorse, Yukon",Dec-91,64.7
"Whitehorse, Yukon",Jan-92,64.9
"Whitehorse, Yukon",Feb-92,64.8
"Whitehorse, Yukon",Mar-92,65.4
"Whitehorse, Yukon",Apr-92,65.7
"Whitehorse, Yukon",May-92,65.2
"Whitehorse, Yukon",Jun-92,64.4
"Whitehorse, Yukon",Jul-92,64.9
"Whitehorse, Yukon",Aug-92,63.9
"Whitehorse, Yukon",Sep-92,63.4
"Whitehorse, Yukon",Oct-92,63.1
"Whitehorse, Yukon",Nov-92,62.6
"Whitehorse, Yukon",Dec-92,62.9
"Whitehorse, Yukon",Jan-93,63.7
"Whitehorse, Yukon",Feb-93,63.7
"Whitehorse, Yukon",Mar-93,63.7
"Whitehorse, Yukon",Apr-93,63.7
"Whitehorse, Yukon",May-93,63.7
"Whitehorse, Yukon",Jun-93,63.7
"Whitehorse, Yukon",Jul-93,65.5
"Whitehorse, Yukon",Aug-93,66
"Whitehorse, Yukon",Sep-93,66
"Whitehorse, Yukon",Oct-93,65.8
"Whitehorse, Yukon",Nov-93,65.8
"Whitehorse, Yukon",Dec-93,65.3
"Whitehorse, Yukon",Jan-94,65
"Whitehorse, Yukon",Feb-94,64.8
"Whitehorse, Yukon",Mar-94,65
"Whitehorse, Yukon",Apr-94,65
"Whitehorse, Yukon",May-94,65
"Whitehorse, Yukon",Jun-94,64.5
"Whitehorse, Yukon",Jul-94,64.7
"Whitehorse, Yukon",Aug-94,65.5
"Whitehorse, Yukon",Sep-94,67
"Whitehorse, Yukon",Oct-94,67
"Whitehorse, Yukon",Nov-94,67.2
"Whitehorse, Yukon",Dec-94,67.2
"Whitehorse, Yukon",Jan-95,65.2
"Whitehorse, Yukon",Feb-95,66.9
"Whitehorse, Yukon",Mar-95,69.7
"Whitehorse, Yukon",Apr-95,69.4
"Whitehorse, Yukon",May-95,69.4
"Whitehorse, Yukon",Jun-95,72.2
"Whitehorse, Yukon",Jul-95,72.2
"Whitehorse, Yukon",Aug-95,71.4
"Whitehorse, Yukon",Sep-95,72.2
"Whitehorse, Yukon",Oct-95,72.2
"Whitehorse, Yukon",Nov-95,72.2
"Whitehorse, Yukon",Dec-95,72.2
"Whitehorse, Yukon",Jan-96,72.2
"Whitehorse, Yukon",Feb-96,70.7
"Whitehorse, Yukon",Mar-96,70.7
"Whitehorse, Yukon",Apr-96,72.2
"Whitehorse, Yukon",May-96,76.2
"Whitehorse, Yukon",Jun-96,74.7
"Whitehorse, Yukon",Jul-96,75.9
"Whitehorse, Yukon",Aug-96,75.9
"Whitehorse, Yukon",Sep-96,75.9
"Whitehorse, Yukon",Oct-96,77.9
"Whitehorse, Yukon",Nov-96,76.7
"Whitehorse, Yukon",Dec-96,76.2
"Whitehorse, Yukon",Jan-97,74.9
"Whitehorse, Yukon",Feb-97,73.9
"Whitehorse, Yukon",Mar-97,74.3
"Whitehorse, Yukon",Apr-97,75.5
"Whitehorse, Yukon",May-97,75.5
"Whitehorse, Yukon",Jun-97,75.5
"Whitehorse, Yukon",Jul-97,75.1
"Whitehorse, Yukon",Aug-97,75.5
"Whitehorse, Yukon",Sep-97,75.5
"Whitehorse, Yukon",Oct-97,75.3
"Whitehorse, Yukon",Nov-97,75.3
"Whitehorse, Yukon",Dec-97,75.1
"Whitehorse, Yukon",Jan-98,74.7
"Whitehorse, Yukon",Feb-98,74.5
"Whitehorse, Yukon",Mar-98,74.7
"Whitehorse, Yukon",Apr-98,73.7
"Whitehorse, Yukon",May-98,73.5
"Whitehorse, Yukon",Jun-98,74.1
"Whitehorse, Yukon",Jul-98,73.9
"Whitehorse, Yukon",Aug-98,73.7
"Whitehorse, Yukon",Sep-98,73.9
"Whitehorse, Yukon",Oct-98,74.1
"Whitehorse, Yukon",Nov-98,73.7
"Whitehorse, Yukon",Dec-98,73.7
"Whitehorse, Yukon",Jan-99,72.4
"Whitehorse, Yukon",Feb-99,69.4
"Whitehorse, Yukon",Mar-99,69.4
"Whitehorse, Yukon",Apr-99,70.9
"Whitehorse, Yukon",May-99,71.5
"Whitehorse, Yukon",Jun-99,71.9
"Whitehorse, Yukon",Jul-99,73.5
"Whitehorse, Yukon",Aug-99,75.4
"Whitehorse, Yukon",Sep-99,76.2
"Whitehorse, Yukon",Oct-99,77.7
"Whitehorse, Yukon",Nov-99,78.2
"Whitehorse, Yukon",Dec-99,78.2
"Whitehorse, Yukon",Jan-00,79.4
"Whitehorse, Yukon",Feb-00,80.2
"Whitehorse, Yukon",Mar-00,82.1
"Whitehorse, Yukon",Apr-00,84.5
"Whitehorse, Yukon",May-00,84.5
"Whitehorse, Yukon",Jun-00,87
"Whitehorse, Yukon",Jul-00,88.9
"Whitehorse, Yukon",Aug-00,89.3
"Whitehorse, Yukon",Sep-00,90.5
"Whitehorse, Yukon",Oct-00,93.2
"Whitehorse, Yukon",Nov-00,93.2
"Whitehorse, Yukon",Dec-00,92.8
"Whitehorse, Yukon",Jan-01,91.3
"Whitehorse, Yukon",Feb-01,89.9
"Whitehorse, Yukon",Mar-01,89.5
"Whitehorse, Yukon",Apr-01,88.2
"Whitehorse, Yukon",May-01,89.9
"Whitehorse, Yukon",Jun-01,94.2
"Whitehorse, Yukon",Jul-01,93
"Whitehorse, Yukon",Aug-01,87.8
"Whitehorse, Yukon",Sep-01,92.8
"Whitehorse, Yukon",Oct-01,88.8
"Whitehorse, Yukon",Nov-01,81.6
"Whitehorse, Yukon",Dec-01,80.2
"Whitehorse, Yukon",Jan-02,78.2
"Whitehorse, Yukon",Feb-02,76.9
"Whitehorse, Yukon",Mar-02,79.2
"Whitehorse, Yukon",Apr-02,85.2
"Whitehorse, Yukon",May-02,88.8
"Whitehorse, Yukon",Jun-02,89.9
"Whitehorse, Yukon",Jul-02,91.2
"Whitehorse, Yukon",Aug-02,91.2
"Whitehorse, Yukon",Sep-02,91.2
"Whitehorse, Yukon",Oct-02,91.2
"Whitehorse, Yukon",Nov-02,91.4
"Whitehorse, Yukon",Dec-02,91.2
"Whitehorse, Yukon",Jan-03,91.8
"Whitehorse, Yukon",Feb-03,97.7
"Whitehorse, Yukon",Mar-03,96.4
"Whitehorse, Yukon",Apr-03,93.9
"Whitehorse, Yukon",May-03,88.2
"Whitehorse, Yukon",Jun-03,89.3
"Whitehorse, Yukon",Jul-03,90.9
"Whitehorse, Yukon",Aug-03,92.2
"Whitehorse, Yukon",Sep-03,94.9
"Whitehorse, Yukon",Oct-03,86.7
"Whitehorse, Yukon",Nov-03,84.9
"Whitehorse, Yukon",Dec-03,83.2
"Whitehorse, Yukon",Jan-04,85
"Whitehorse, Yukon",Feb-04,92.7
"Whitehorse, Yukon",Mar-04,95.4
"Whitehorse, Yukon",Apr-04,97.5
"Whitehorse, Yukon",May-04,103.5
"Whitehorse, Yukon",Jun-04,106
"Whitehorse, Yukon",Jul-04,103.2
"Whitehorse, Yukon",Aug-04,101.5
"Whitehorse, Yukon",Sep-04,102
"Whitehorse, Yukon",Oct-04,105.3
"Whitehorse, Yukon",Nov-04,105.8
"Whitehorse, Yukon",Dec-04,100.9
"Whitehorse, Yukon",Jan-05,97.2
"Whitehorse, Yukon",Feb-05,99.8
"Whitehorse, Yukon",Mar-05,103.7
"Whitehorse, Yukon",Apr-05,110.8
"Whitehorse, Yukon",May-05,109.8
"Whitehorse, Yukon",Jun-05,106.3
"Whitehorse, Yukon",Jul-05,111.7
"Whitehorse, Yukon",Aug-05,117.3
"Whitehorse, Yukon",Sep-05,126.2
"Whitehorse, Yukon",Oct-05,124.9
"Whitehorse, Yukon",Nov-05,113.8
"Whitehorse, Yukon",Dec-05,113.1
"Whitehorse, Yukon",Jan-06,111.6
"Whitehorse, Yukon",Feb-06,112
"Whitehorse, Yukon",Mar-06,108.5
"Whitehorse, Yukon",Apr-06,118.9
"Whitehorse, Yukon",May-06,120.1
"Whitehorse, Yukon",Jun-06,120
"Whitehorse, Yukon",Jul-06,121.9
"Whitehorse, Yukon",Aug-06,121.5
"Whitehorse, Yukon",Sep-06,116.1
"Whitehorse, Yukon",Oct-06,105.1
"Whitehorse, Yukon",Nov-06,101.3
"Whitehorse, Yukon",Dec-06,101
"Whitehorse, Yukon",Jan-07,104.4
"Whitehorse, Yukon",Feb-07,101
"Whitehorse, Yukon",Mar-07,105.3
"Whitehorse, Yukon",Apr-07,113.1
"Whitehorse, Yukon",May-07,116.8
"Whitehorse, Yukon",Jun-07,124.3
"Whitehorse, Yukon",Jul-07,123.8
"Whitehorse, Yukon",Aug-07,123.6
"Whitehorse, Yukon",Sep-07,124
"Whitehorse, Yukon",Oct-07,121.5
"Whitehorse, Yukon",Nov-07,121
"Whitehorse, Yukon",Dec-07,121.3
"Whitehorse, Yukon",Jan-08,120.2
"Whitehorse, Yukon",Feb-08,120.4
"Whitehorse, Yukon",Mar-08,123.6
"Whitehorse, Yukon",Apr-08,129
"Whitehorse, Yukon",May-08,142.5
"Whitehorse, Yukon",Jun-08,148.5
"Whitehorse, Yukon",Jul-08,150.8
"Whitehorse, Yukon",Aug-08,147.7
"Whitehorse, Yukon",Sep-08,145.1
"Whitehorse, Yukon",Oct-08,137.2
"Whitehorse, Yukon",Nov-08,113.5
"Whitehorse, Yukon",Dec-08,98.1
"Whitehorse, Yukon",Jan-09,93.3
"Whitehorse, Yukon",Feb-09,97.4
"Whitehorse, Yukon",Mar-09,105.7
"Whitehorse, Yukon",Apr-09,106.3
"Whitehorse, Yukon",May-09,106.7
"Whitehorse, Yukon",Jun-09,113.4
"Whitehorse, Yukon",Jul-09,113.8
"Whitehorse, Yukon",Aug-09,112.4
"Whitehorse, Yukon",Sep-09,110.3
"Whitehorse, Yukon",Oct-09,110.7
"Whitehorse, Yukon",Nov-09,109.2
"Whitehorse, Yukon",Dec-09,110.3
"Whitehorse, Yukon",Jan-10,118.5
"Whitehorse, Yukon",Feb-10,119.4
"Whitehorse, Yukon",Mar-10,120
"Whitehorse, Yukon",Apr-10,120.8
"Whitehorse, Yukon",May-10,120.4
"Whitehorse, Yukon",Jun-10,120.8
"Whitehorse, Yukon",Jul-10,120.4
"Whitehorse, Yukon",Aug-10,120.8
"Whitehorse, Yukon",Sep-10,121.2
"Whitehorse, Yukon",Oct-10,121.4
"Whitehorse, Yukon",Nov-10,121.4
"Whitehorse, Yukon",Dec-10,121.4
"Whitehorse, Yukon",Jan-11,127.9
"Whitehorse, Yukon",Feb-11,128.4
"Whitehorse, Yukon",Mar-11,133.4
"Whitehorse, Yukon",Apr-11,140.3
"Whitehorse, Yukon",May-11,145.3
"Whitehorse, Yukon",Jun-11,145.4
"Whitehorse, Yukon",Jul-11,140.3
"Whitehorse, Yukon",Aug-11,138.7
"Whitehorse, Yukon",Sep-11,137.2
"Whitehorse, Yukon",Oct-11,136.7
"Whitehorse, Yukon",Nov-11,136.3
"Whitehorse, Yukon",Dec-11,135
